id,name,sku,jan_code,weight,shape,material,unit_price,printing_cost,category,status,description,min_stock_alert,prefix,origin,variety,suffix,image_url
f7eae27b-e071-404b-b83d-5b21d0265adf,【ＮＢ】三重こしひかり,1164483,4.99E+12,5,RＺ,【ＳＦマットポリ】,58,0,bag,active,別注5K SFMﾎﾟﾘDH【ＮＢ】三重こしひかりRZ,100,,,こしひかり,,
9a8d7b04-9875-4ec5-9b9d-01405af99452,【ＮＢ】北海道ななつぼし,1149926,4.99E+12,5,RＺ,【ＳＦマットポリ】,58,0,bag,active,別注5K SFMﾎﾟﾘDH【ＮＢ】北海道ななつぼしRZ,100,,北海道,ななつぼし,,
994d4460-50f6-49cf-9e6a-f4c7ae923bca,【NB】富山県こしひかりＲ,1151675,4.99E+12,2,RＺ,【ＳＦマットポリ】,57,0,bag,active,●◆別注2K SFMﾎﾟﾘDH【ＮＢ】富山こしひかりRZ,100,,富山県,こしひかり,Ｒ,
553ed9f1-48bf-4536-9d4f-c47025132cfb,【NB】新潟県こしひかり,1149933,4.99E+12,2,RＺ,【ＳＦマットポリ】,57,0,bag,active,別注2K SFMﾎﾟﾘDH【ＮＢ】新潟こしひかりRZ,100,,新潟県,こしひかり,,
05b12d50-2d60-4496-b58c-162846d4ce52,【ＮＢ】滋賀県こしひかり,1149932,4.99E+12,2,RＺ,【ＳＦマットポリ】,57,0,bag,active,●◆別注2K SFMﾎﾟﾘDH【ＮＢ】滋賀こしひかりRZ,100,,滋賀県,こしひかり,,
017d9d03-35ec-4020-90b7-8402337e0521,【ＮＢ】秋田県あきたこまち,1155387,4.99E+12,2,RＺ,【ＳＦマットポリ】,57,0,bag,active,別注2K SFMﾎﾟﾘDH【ＮＢ】秋田あきたこまちRZ,100,,秋田県,あきたこまち,,
b766b879-280d-40e1-8dfa-046f220e53b3,【使用禁止】△シール大【家紋】３Ｋ特栽米・新潟県魚沼こしひかり,1198315,なし,3,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】３Ｋ特栽米・新潟県魚沼こしひかり,100,【使用禁止】,新潟県,こしひかり,,
afbbade8-4d21-4483-8b23-d91bb0decf07,【使用禁止】△シール大【家紋】４Ｋ熊本森のくまさん,1201496,なし,4,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】４Ｋ熊本森のくまさん,100,【使用禁止】,,森のくまさん,,
e1dd688e-dbef-44ae-bd87-8887ee5dae06,【使用禁止】△シール大【家紋】５Ｋ北海道ゆめぴりか,1040427,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】５Ｋ北海道ゆめぴりか,100,【使用禁止】,北海道,ゆめぴりか,,
da108fc6-2548-4c18-8f52-9bc1165aac08,【使用禁止】△シール大【家紋】５Ｋ島根県仁多米こしひかり,1201498,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】５Ｋ島根県仁多米こしひかり,100,【使用禁止】,島根県,こしひかり,,
02026e61-fefa-4e19-b402-cd573ce88739,【使用禁止】△シール大【家紋】５Ｋ新潟県こしひかり,1040422,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】５Ｋ新潟県こしひかり,100,【使用禁止】,新潟県,こしひかり,,
4fd19c8e-d760-4efe-8a9c-e6919252be2f,【使用禁止】△シール大【家紋】５Ｋ秋田県あきたこまち,1040428,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】△シール大【家紋】５Ｋ秋田県あきたこまち,100,【使用禁止】,秋田県,あきたこまち,,
12c39301-9128-4bf7-8f69-1948d15917a7,【使用禁止】●シール中【ガイドライン表示・金澤さん】３Ｋ特栽米・新潟県魚沼こしひかり,1198700,なし,3,単袋,【シール】上質,14.3,0,sticker,active,【使用禁止】●シール中【ガイドライン表示・金澤さん】３Ｋ特栽米・新潟県魚沼こしひかり,100,【使用禁止】,新潟県,こしひかり,,
b1856b92-1382-470a-a60d-86aec9f3fc99,【使用禁止】●シール中【ガイドライン表示・高度クリーン】５ＫJAたきかわ指定北海道ななつぼし,1212348,なし,5,単袋,【シール】上質,14.3,0,sticker,active,【使用禁止】●シール中【ガイドライン表示・高度クリーン】５ＫJAたきかわ指定北海道ななつぼし,100,【使用禁止】,北海道,ななつぼし,,
d2415f2b-e628-4589-9bba-f3d827e6fd83,【使用禁止】●シール小【表示】３Ｋ無洗米・島根県仁多米こしひかり,1022593,なし,3,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】３Ｋ無洗米・島根県仁多米こしひかり,100,【使用禁止】,島根県,こしひかり,,
c05ebdc2-a1b3-4cc2-901a-7ab532ae16c6,【使用禁止】●シール小【表示】４Ｋ熊本森のくまさん,1201497,なし,4,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】４Ｋ熊本森のくまさん,100,【使用禁止】,,森のくまさん,,
a72b7263-bf15-4a20-a72e-72268c7a5209,【使用禁止】●シール小【表示】５Ｋ北海道ゆめぴりか,1022595,なし,5,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】５Ｋ北海道ゆめぴりか,100,【使用禁止】,北海道,ゆめぴりか,,
f109a11d-a2ac-42e1-aef6-b07626485e55,【使用禁止】●シール小【表示】５Ｋ島根県仁多米こしひかり,1201499,なし,5,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】５Ｋ島根県仁多米こしひかり,100,【使用禁止】,島根県,こしひかり,,
78ba1ff0-6ef7-4dac-b57c-87e39f029c77,【使用禁止】●シール小【表示】５Ｋ新潟県こしひかり,1040410,なし,5,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】５Ｋ新潟県こしひかり,100,【使用禁止】,新潟県,こしひかり,,
ae5c1ff4-2bf7-4a49-8885-bbdf28ba3a2f,【使用禁止】●シール小【表示】５Ｋ秋田県あきたこまち,1040413,なし,5,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】５Ｋ秋田県あきたこまち,100,【使用禁止】,秋田県,あきたこまち,,
48283aa3-8e98-4b77-93bd-ea271d5bc592,【使用禁止】●シール小【表示】５Ｋ魚沼こしひかり,1022594,なし,5,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】●シール小【表示】５Ｋ魚沼こしひかり,100,【使用禁止】,魚沼,こしひかり,,
96f14b68-fc86-49a1-9af9-ce16528845b9,【使用禁止】シール中【ガイドライン表示・高度クリーン】２ＫJAたきかわ指定北海道ななつぼし,1212349,なし,2,単袋,【シール】上質,14.3,0,sticker,active,【使用禁止】シール中【ガイドライン表示・高度クリーン】２ＫJAたきかわ指定北海道ななつぼし,100,【使用禁止】,北海道,ななつぼし,,
3dc5b852-9e2c-466e-9ec9-eb4972495008,【使用禁止】シール大【家紋】２Ｋ無洗米・魚沼こしひかり,80535,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【使用禁止】シール大【家紋】２Ｋ無洗米・魚沼こしひかり,100,【使用禁止】,魚沼,こしひかり,,
366d3f75-9ab0-4c1f-82e5-c2f13ffb31aa,【使用禁止】シール小【表示】２Ｋ北海道ゆめぴりか,80536,なし,2,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】シール小【表示】２Ｋ北海道ゆめぴりか,100,【使用禁止】,北海道,ゆめぴりか,,
31d365b6-57eb-4936-94c9-c99e96c14b32,【使用禁止】シール小【表示】２Ｋ無洗米・魚沼こしひかり,80539,なし,2,単袋,【シール】上質,8.8,0,sticker,active,【使用禁止】シール小【表示】２Ｋ無洗米・魚沼こしひかり,100,【使用禁止】,魚沼,こしひかり,,
3fd9b6e0-f425-4738-90e1-35b65ad03a26,【改版】NO.596【３００ｇ】メッセージライス【精白米】スクリーンの米,1191210,-,0.3,単袋,【真空和紙レーヨン】窓無し,18,0,bag,inactive,【改版】NO.596【３００ｇ】メッセージライス【精白米】スクリーンの米,100,【改版】,,,,
7369bbec-e692-42e9-9b65-eaaf79851738,【改版】シール中【食味王・特別栽培米】１ｋ京都府京式部（ＪＡＮなし・ガイドラインあり）,1192710,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【改版】シール中【食味王・特別栽培米】１ｋ京都府京式部（ＪＡＮなし・ガイドラインあり）,100,【改版】,京都府,,,
5e9a9642-c1b9-4035-b426-07b141588b73,【改版】シール大　２Ｋ【食味王・特栽米】京都府京式部（ＪＡＮなし・ガイドラインあり）,1191418,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大　２Ｋ【食味王・特栽米】京都府京式部（ＪＡＮなし・ガイドラインあり）,100,【改版】,京都府,,,
be7a1e19-e24a-465f-ba7c-cf320d4e7ba7,【改版】シール大【家紋・ＪＡ庄内みどり】５Ｋ特栽米・山形つや姫,1021313,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【家紋・ＪＡ庄内みどり】５Ｋ特栽米・山形つや姫,100,【改版】,,つや姫,,
80d6ce33-cb98-4a0c-800b-574a27a2aa40,【改版】シール大【家紋・表示】２Ｋ北海道ゆめぴりか,79865,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【家紋・表示】２Ｋ北海道ゆめぴりか,100,【改版】,北海道,ゆめぴりか,,
8b5d0f48-fcf2-4a75-937d-2fbaaf4e04fc,【改版】シール大【家紋・表示】５Ｋ北海道ななつぼし,1175834,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【家紋・表示】５Ｋ北海道ななつぼし,100,【改版】,北海道,ななつぼし,,
7ef0797e-59a0-4715-8fa6-42854ac65989,【改版】シール大【食味王】1.5K熊本森のくまさん（ＪＡＮなし）,1244704,なし,1.5,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【食味王】1.5K熊本森のくまさん（ＪＡＮなし）,100,【改版】,,森のくまさん,（ＪＡＮなし）,
36afe7c9-71c2-4b29-84c2-41863b3f3e59,【改版】シール大【食味王】２Ｋ石川県奥能登産こしひかり（ＪＡＮなし）,1240125,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【食味王】２Ｋ石川県奥能登産こしひかり（ＪＡＮなし）,100,【改版】,２Ｋ石川県奥能登,こしひかり,（ＪＡＮなし）,
ed3a452e-4c34-421f-8427-146488cac1e2,【改版】シール大【高度クリーン・ガイドライン・表示・脱酸素なし】５ＫＪＡたきかわ指定北海道ななつぼし,1212343,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【高度クリーン・ガイドライン・表示・脱酸素なし】５ＫＪＡたきかわ指定北海道ななつぼし,100,【改版】,北海道,ななつぼし,,
96a7f7f3-12a8-4d0a-8c2a-e53fab77c2ae,【改版】シール大【高度クリーン・ガイドライン・表示】２ＫJAたきかわ指定北海道ななつぼし,1212344,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【改版】シール大【高度クリーン・ガイドライン・表示】２ＫJAたきかわ指定北海道ななつぼし,100,【改版】,北海道,ななつぼし,,
0f1cd44d-e05a-4135-bc7c-cde1b4061396,【改版】シール小【ダスキン表示】１Ｋ国内産,1243876,なし,1,単袋,【シール】上質,8.8,0,sticker,active,【改版】シール小【ダスキン表示】１Ｋ国内産,100,【改版】,１Ｋ国内,,,
6b039849-b98e-4994-a812-056416641090,【新版】NO.596【３００ｇ】メッセージライス　まぁるいマ米（藤交商事様分）,1261205,-,0.3,単袋,【真空和紙レーヨン】窓無し,18,0,bag,inactive,【新版】NO.596【３００ｇ】メッセージライス　まぁるいマ米（藤交商事様分）,100,【新版】,,,,
52a76ca7-e310-431c-a59a-1ad249246afa,【新版】シール中  300ｇ福井県しきゆたか（JA越前たけふ様）,1258918,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中  300ｇ福井県しきゆたか（JA越前たけふ様）,100,【新版】,福井県,,,
06008bb1-7c65-459b-8407-957578c143e9,【新版】シール中  300ｇ福井県越南３１５号（JA越前たけふ様）,1258919,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中  300ｇ福井県越南３１５号（JA越前たけふ様）,100,【新版】,福井県,,,
e56262a7-8b9d-46ba-8d6a-c9c4de6ef231,【新版】シール中【家紋・新米】１Ｋ福井県産華越前（表示あり）,1253318,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中【家紋・新米】１Ｋ福井県産華越前（表示あり）,100,【新版】,１Ｋ福井県,,,
cb0ae85c-1af9-4ca3-93c0-41b2889c2e35,【新版】シール中【家紋】１Ｋ新潟県こしひかり【ＪＡＮなし】,1250387,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中【家紋】１Ｋ新潟県こしひかり【ＪＡＮなし】,100,【新版】,新潟県,こしひかり,【ＪＡＮなし】,
15a7f2ec-45e7-4e85-b4bf-5af2602b876d,【新版】シール中【食味王・脱酸素剤】１Ｋ特栽米・兵庫県但馬こしひかり・コウノトリ育むお米,1251284,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中【食味王・脱酸素剤】１Ｋ特栽米・兵庫県但馬こしひかり・コウノトリ育むお米,100,【新版】,兵庫県,こしひかり,コウノトリ育むお米,
b0461c84-86c4-49d6-9d1f-49ec52fc9554,【新版】シール中【食味王】１Ｋ三重県こしひかり（ＪＡＮなし）,1259965,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中【食味王】１Ｋ三重県こしひかり（ＪＡＮなし）,100,【新版】,,こしひかり,（ＪＡＮなし）,
b606abec-5fb8-46b4-a373-7fcc95bc02b4,【新版】シール中【食味王】１Ｋ石川県奥能登産こしひかり【ＪＡＮなし】,1251123,なし,1,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中【食味王】１Ｋ石川県奥能登産こしひかり【ＪＡＮなし】,100,【新版】,１Ｋ石川県奥能登,こしひかり,【ＪＡＮなし】,
8640c32a-34fb-417e-9d16-b3e3fee4dfd8,【新版】シール中150ｇ京都府産きぬむすめ,1258070,なし,0.15,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中150ｇ京都府産きぬむすめ,100,【新版】,シール中150ｇ京都府,,,
73f66bea-b2fd-44c1-a2c2-a7758aff1cd6,【新版】シール中300G北海道ゆめぴりか【WHITYうめだ】,1260946,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,【新版】シール中300G北海道ゆめぴりか【WHITYうめだ】,100,【新版】,北海道,ゆめぴりか,【WHITYうめだ】,
70fe8b27-7e77-416a-9286-9d445d05a6aa,【新版】シール大　２Ｋ有機精米・兵庫県丹波産こしひかり,1259861,4.99E+12,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大　２Ｋ有機精米・兵庫県丹波産こしひかり,100,【新版】,兵庫県丹波,こしひかり,,
99fd8f3d-4a94-4f9a-ad2f-99f1247155aa,【新版】シール大　２Ｋ特栽米・石川県奥能登こしひかり,1260498,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大　２Ｋ特栽米・石川県奥能登こしひかり,100,【新版】,石川県,こしひかり,,
91e173b0-3302-45e6-a515-5d341ea3720c,【新版】シール大【家紋・表示】２Ｋ北海道ななつぼし,1253485,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【家紋・表示】２Ｋ北海道ななつぼし,100,【新版】,北海道,ななつぼし,,
4110d878-8b66-4152-a0f8-0b59f9fd0d79,【新版】シール大【家紋・表示】３Ｋ宮城県ひとめぼれ,1250904,なし,3,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【家紋・表示】３Ｋ宮城県ひとめぼれ,100,【新版】,宮城県,ひとめぼれ,,
c039c5d9-0ec1-4c74-a09f-f4da1f48fb99,【新版】シール大【家紋・表示】青森県青天の霹靂,1252614,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【家紋・表示】青森県青天の霹靂,100,【新版】,青森県,青天の霹靂,,
bc1759fc-cf39-4c40-9033-4167a92e7544,【新版】シール大【新米】２Ｋ高知南国そだち（ＪＡＮなし）,1252589,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【新米】２Ｋ高知南国そだち（ＪＡＮなし）,100,【新版】,,,,
468b479a-e398-4e92-85c6-04c307db920b,【新版】シール大【食味王】２Ｋ三重県こしひかり,1259964,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【食味王】２Ｋ三重県こしひかり,100,【新版】,,こしひかり,,
bc88148c-a665-4bb8-9bdc-49953cd58370,【新版】シール大【食味王】２Ｋ秋田県あきたこまち（ＪＡＮなし）,1252746,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【食味王】２Ｋ秋田県あきたこまち（ＪＡＮなし）,100,【新版】,秋田県,あきたこまち,（ＪＡＮなし）,
eb95cee8-e847-441d-a8d7-8f9c6f1702d4,【新版】シール大【食味王】５Ｋ石川県奥能登産こしひかり（ＪＡＮなし）,1250469,なし,5,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【食味王】５Ｋ石川県奥能登産こしひかり（ＪＡＮなし）,100,【新版】,５Ｋ石川県奥能登,こしひかり,（ＪＡＮなし）,
d726020b-abab-480d-9b19-8087713c1516,【新版】シール大【高度クリーン・ガイドライン・表示・脱酸素なし】２ＫJAたきかわ指定北海道ななつぼし,1256031,なし,2,単袋,【シール】上質,17.6,0,sticker,active,【新版】シール大【高度クリーン・ガイドライン・表示・脱酸素なし】２ＫJAたきかわ指定北海道ななつぼし,100,【新版】,北海道,ななつぼし,,
cb3d026c-901a-4225-9ca7-632ed26cf6cb,【新版】シール小　NTT西日本ルセント様分,1258004,なし,,単袋,【シール】上質,8.8,0,sticker,active,【新版】シール小　NTT西日本ルセント様分,100,【新版】,,,,
1e802d5d-31d7-4187-a393-02e7ba960118,【新版】シール小【ダスキン表示】１.4Ｋ国内産,1255943,なし,1,単袋,【シール】上質,0,0,sticker,active,【新版】シール小【ダスキン表示】１.4Ｋ国内産,100,【新版】,１.4Ｋ国内,,,
82a715b7-5ef2-4954-a481-4aa12031ee99,【新版】丸型シール小　石川県能登地方復興応援こしひかり,1258049,なし,,単袋,【シール】上質,8,0,sticker,active,【新版】丸型シール小　石川県能登地方復興応援こしひかり,100,【新版】,石川県,こしひかり,,
f2f16cc1-d3b6-4771-b13a-e3c3e9656bf4,【新版】別注シール　京式部ガイドライン,1260040,なし,,単袋,【シール】上質,11.5,0,sticker,active,【新版】別注シール　京式部ガイドライン,100,【新版】,,,,
e89301c9-86b2-4d26-b45a-7542d4b4c0eb,【新米・万代ＰＢ】宮城ひとめぼれ（ベース1202002-7）,1212754,-,,その他,,71,10,new_rice,inactive,●◆（別注後刷）10KﾎﾟﾘﾎﾟﾘDH【新米・万代ＰＢ】宮城ひとめぼれ（ベース1202002-7）,100,,,ひとめぼれ,（ベース1202002-7）,
da75f32c-2965-4c19-bd52-1c7e72c44fd2,【新米】ＪＡ加美よつば宮城ひとめぼれ（万代PB）,1226051,4.99E+12,10,RＺ,【ポリポリ】,71,0,new_rice,active,●◆【新・兼版】別注10KﾎﾟﾘﾎﾟﾘDH【新米・万代ＰＢ】ＪＡ加美よつば宮城ひとめぼれRZ,100,,,ひとめぼれ,（万代PB）,
86537eaa-f905-48a4-92ba-5188a5e882a9,【新米】千葉県産ふさこがね,1252921,4.99E+12,5,RＺ,【ポリ】透明,44,0,new_rice,active,別注5K ﾎﾟﾘDH【新米】千葉県産ふさこがねRZ,100,,千葉県,,,
6f6a27d8-cc92-4c23-9172-320e8686aa9e,【新米】千葉県産ふさこがねSP,1252885,4.99E+12,5,RＺ,【ポリ】透明,61.5,0,new_rice,active,【新版】5K ﾎﾟﾘDH【新米】千葉県産ふさこがねRZＳＰ彩り七色新米,100,,千葉県,,,
3a014571-3f24-49bf-b550-ac66c86dc383,【新米】徳島県こしひかり,1031960,4.99E+12,10,RＺ,【ＳＦポリ】,62.5,0,new_rice,active,●◆別注10K SFﾎﾟﾘDH【新米】徳島こしひかりRZ,100,,徳島県,こしひかり,,
f95ff440-9ae4-4bc6-b951-62ef78dd6dcb,【新米】福井こしひかり,1163052,4.99E+12,10,RＺ,【ＳＦマットポリ】,63,0,new_rice,active,●◆別注10K SFMﾎﾟﾘDH【ＮＢ・新米】福井こしひかりRZ,100,,,こしひかり,,
dc51fa6d-6003-41a2-a146-715092d09dac,【新米】秋田あきたこまち,1164799,4.99E+12,10,RＺ,【ＳＦマットポリ】,63,0,new_rice,active,●◆別注10K SFMﾎﾟﾘDH【ＮＢ・新米】秋田あきたこまちRZ,100,,,あきたこまち,,
54942655-5981-4185-a08e-60f3b54c0096,【無洗米】山形はえぬき,1020438,4.99E+12,5,RＺ,【ポリポリ】,88,20,bag,active,●◆5KﾎﾟﾘﾎﾟﾘDH【無洗米】山形はえぬきRZ,100,,,はえぬき,,
d31cb167-99d5-4273-96b9-3fed72869bd2,【無洗米】滋賀県こしひかり,1206683,4.99E+12,2,RＺ,【ポリ】透明,42.5,0,bag,active,別注2K MﾎﾟﾘDH【無洗米】滋賀こしひかりRZ,100,,滋賀県,こしひかり,,
c13dae9e-5d83-4171-adf2-c6693ec78e3d,【玄米】新潟こしひかり,1038858,4.99E+12,2,RＺ,【ポリポリ】,61.55,0,bag,active,別注2KﾎﾟﾘﾎﾟﾘDHＴＳ【玄米】特栽米・新潟こしひかりRZ,100,,新潟,こしひかり,,
aa44eee2-db78-415c-b198-68f0422f7006,【玄米】秋田県あきたこまち,1120389,4.99E+12,2,RＺ,【ポリポリ】,54,0,bag,active,●◆別注2KﾎﾟﾘﾎﾟﾘDH【玄米】秋田あきたこまちRZ,100,,秋田県,あきたこまち,,
1d73ea9c-6cc5-4bac-8bd5-29716cb70837,【貼り賃】シール貼り賃【１枚（小シール）】１ｋ新潟こしひかり,1238087,なし,,その他,,8,0,sticker,active,【貼り賃】シール貼り賃【１枚（小シール）】１ｋ新潟こしひかり,100,,新潟,こしひかり,,
d568e8e1-bad1-4ece-8586-abf9c96ccbca,【貼り賃】シール貼り賃【１枚】,1241076,なし,,その他,,8,0,sticker,active,【貼り賃】シール貼り賃【１枚】,100,,,,,
aec6f30e-bac2-4263-a60b-90a83af856dd,【貼り賃】シール貼り賃【１枚】,1261047,なし,,その他,,8,0,sticker,active,【貼り賃】シール貼り賃【１枚】,100,,,,,
07619a39-2fa8-4058-a842-5e5fb714805b,【貼り賃】シール貼り賃【１枚】,1260843,なし,,その他,,8,0,sticker,active,【貼り賃】シール貼り賃【１枚】,100,,,,,
97d90916-8b1e-47e5-a49d-daacb8be91cf,【貼り賃】シール貼り賃【１枚】,1241079,なし,,その他,,8,0,sticker,active,【貼り賃】シール貼り賃【１枚】,100,,,,,
ffa2837a-b9ca-498d-9901-b7fe79d08180,【貼り賃】シール貼り賃【１枚】,1240553,なし,,その他,,9,0,sticker,active,【貼り賃】シール貼り賃【１枚】,100,,,,,
1c231db8-f006-4664-8fcd-2d509610b299,【貼り賃】シール貼り賃【２枚（大シール・中シール）】８ｋ国内産こしひかり,1232843,なし,,その他,,11,0,sticker,active,【貼り賃】シール貼り賃【２枚（大シール・中シール）】８ｋ国内産こしひかり,100,,８ｋ国内,こしひかり,,
107dfa81-3a66-4775-9ce1-6fcff444cc85,【黒】福井県こしひかり,1106955,4.99E+12,2,RＺ,【ＳＦポリ】,51.5,0,bag,active,別注2K SFﾎﾟﾘDH【黒】福井こしひかりRZ,100,,福井県,こしひかり,,
63173d5b-5a6f-4b74-b867-c61030b5ad91,【黒】福井県産こしひかり,1146936,4.99E+12,10,RＺ,【ＳＦポリ】,64.5,0,bag,active,別注10K SFﾎﾟﾘDH【黒】福井県こしひかりRZ,100,,福井県,こしひかり,,
f8076408-6876-46ee-ab65-5ddf40308035,△【新版】シール大　３Ｋあいちのかおり【陽娘】,1236383,-,3,単袋,【シール】上質,17.6,0,sticker,active,△【新版】シール大　３Ｋあいちのかおり【陽娘】,100,△,,,,
d0e4cd26-3c26-4ae2-b4cc-893fe0868bd8,△【新版】シール大【家紋・新米】５Ｋ高知県こしひかり,1229058,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△【新版】シール大【家紋・新米】５Ｋ高知県こしひかり,100,△,高知県,こしひかり,,
488877f8-f85b-4e85-a120-24c0306d930d,△【新版】シール大【家紋】５Ｋ京の豆っこ米こしひかり（京都府与謝野町産こしひかり）,1242848,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△【新版】シール大【家紋】５Ｋ京の豆っこ米こしひかり（京都府与謝野町産こしひかり）,100,△,５Ｋ京の豆っこ米こしひかり（京都府与謝野町,こしひかり,（京都府与謝野町産こしひかり）,
c0593a1b-a220-4615-8c8c-1a101166a4a5,△【新版】シール大【家紋】５Ｋ青森県はれわたり,1228161,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△【新版】シール大【家紋】５Ｋ青森県はれわたり,100,△,青森県,はれわたり,,
a8347935-1f7d-43d2-bf32-ab3fcb91b221,△【新版】シール小【ガイドライン】特別栽培米【ちくさの舞】兵庫県宍粟市こしひかり,1216571,なし,1,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【ガイドライン】特別栽培米【ちくさの舞】兵庫県宍粟市こしひかり,100,△,兵庫県,こしひかり,,
31870456-47c5-4ad8-b3fd-afb81fa97b5d,△【新版】シール小【ガイドライン】特栽山形県つや姫,1219883,なし,1,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【ガイドライン】特栽山形県つや姫,100,△,山形県,つや姫,,
8a830137-bdad-4785-b3a7-1bdf4c9c2d79,△【新版】シール小【ガイドライン】特栽米・新潟県佐渡産こしひかり,1239547,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【ガイドライン】特栽米・新潟県佐渡産こしひかり,100,△,新潟県佐渡,こしひかり,,
012628bf-d749-4b0d-88c4-d8210ec5235c,△【新版】シール小【食味王ガイドライン】特栽・福井県ＪＡ越前たけふこしひかり,1222501,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【食味王ガイドライン】特栽・福井県ＪＡ越前たけふこしひかり,100,△,福井県,こしひかり,,
f15d0228-d3aa-4ade-bbed-949b1b671ee0,△【新版】別注シール【家紋】４ｋ無洗米・新潟県魚沼こしひかり,1233884,なし,4,単袋,【シール】上質,58.5,0,sticker,active,△【新版】別注シール【家紋】４ｋ無洗米・新潟県魚沼こしひかり,100,△,新潟県,こしひかり,,
f5b903b6-8a37-4429-a129-8e19be2f36a4,△【新版】別注シールエディオン・100満ボルト・象印ロゴ（84×54MM),1225594,なし,,単袋,【シール】上質,19,0,sticker,active,△【新版】別注シールエディオン・100満ボルト・象印ロゴ（84×54MM),100,△,,,,
a1c822c0-d094-481b-b660-c381c80f66c3,△シール中　１Ｋ新潟県魚沼こしひかり（アピデ様）,1080057,なし,1,単袋,【シール】上質,14.3,0,sticker,active,△シール中　１Ｋ新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
d2e50e73-a7c2-47c1-bb74-bedf193ca31f,△シール大　1.3Ｋ　新潟県魚沼こしひかり（アピデ様）,1080059,なし,1.3,単袋,【シール】上質,17.6,0,sticker,active,△シール大　1.3Ｋ　新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
b410ffd7-04cf-41e2-ba05-8dc13979844c,△シール大　２Ｋ有機栽培米・滋賀こしひかり,1099720,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大　２Ｋ有機栽培米・滋賀こしひかり,100,△,,こしひかり,,
4087cbb6-6104-4999-b543-1b71893b1a14,△シール大　２Ｋ有機栽培米・滋賀県ミルキークイーン,1098698,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大　２Ｋ有機栽培米・滋賀県ミルキークイーン,100,△,滋賀県,ミルキークイーン,,
